stock_code,report_date,holder_top1_pct,holder_top10_pct,holder_count
300054,2016-09-30,6.83,41.623999999999995,10
300054,2016-12-31,6.742,41.257999999999996,10
300054,2017-03-31,5.827,39.908,10
300054,2017-06-30,5.826,37.22200000000001,10
300054,2017-09-30,5.672,32.564,10
300054,2017-12-31,5.588,29.223999999999997,10
300054,2018-03-31,5.565,32.437000000000005,10
300054,2018-06-30,5.557,31.253,10
300054,2018-09-30,6.027,32.16,11
300054,2018-12-31,6.39,34.023,10
300054,2019-03-31,6.377,31.683000000000003,10
300054,2019-05-27,6.378,31.502,10
300054,2019-06-18,6.482,31.875,10
300054,2019-06-30,6.482,31.654,10
300054,2019-09-30,6.295,31.055,10
300054,2019-12-31,6.289,30.131000000000004,10
300054,2020-03-31,6.292,31.213,10
300054,2020-06-30,6.397,29.346,10
300054,2020-09-30,6.641,31.878,10
300054,2020-12-31,6.569,29.787999999999997,10
300054,2021-03-31,6.56,30.631,10
300054,2021-06-30,6.51,28.659,10
300054,2021-09-30,6.423,27.895,10
300054,2021-12-31,4.855,22.426,10
300054,2022-03-31,4.853,19.569999999999997,10
300054,2022-04-22,4.853,20.773,10
300054,2022-06-30,4.765,21.14,10
300054,2022-09-30,5.361,24.506000000000004,10
300054,2022-12-31,5.861,26.866000000000003,10
300054,2023-03-31,7.07,29.157,10
300054,2023-06-30,7.394,27.803,10
300054,2023-09-30,7.525,30.080000000000002,10
300054,2023-12-31,6.429,28.923,10
300054,2024-02-05,6.331,30.810000000000002,10
300054,2024-03-31,7.143,31.052000000000003,10
300054,2024-06-30,6.537,30.060999999999996,10
300054,2024-09-30,5.301,29.223,10
300054,2024-12-31,5.65,27.152,10
300054,2025-03-31,5.151,26.202999999999996,10
300054,2025-06-30,4.804,25.944,10
300054,2025-09-30,4.728,24.8,10
300054,2025-12-31,4.723,23.682000000000002,10
300054,2026-03-31,5.068,22.796999999999997,10
002409,2010-06-30,0.848,4.5329999999999995,10
002409,2010-09-30,4.446,22.081,10
002409,2010-12-31,3.929,23.853,10
002409,2011-03-31,4.182,22.5,10
002409,2011-06-30,8.759,32.027,10
002409,2011-09-30,8.759,30.418999999999997,10
002409,2011-12-31,8.759,29.224999999999998,10
002409,2012-03-31,8.759,35.073,10
002409,2012-06-30,8.257,33.133,10
002409,2012-09-30,7.741,31.499999999999996,10
002409,2012-12-31,7.741,31.114999999999995,10
002409,2013-03-31,7.741,30.821,10
002409,2013-06-30,16.921,51.818,10
002409,2013-09-30,16.921,50.281,10
002409,2013-12-31,16.921,48.201,10
002409,2014-03-31,16.921,48.908,10
002409,2014-06-30,16.921,47.39,10
002409,2014-09-30,16.921,50.214999999999996,10
002409,2014-12-31,16.921,48.303,10
002409,2015-03-31,16.921,45.599,10
002409,2015-06-30,16.921,48.79,11
002409,2015-09-30,16.921,48.408,10
002409,2015-12-31,16.921,48.408,10
002409,2016-03-31,16.921,46.669,10
002409,2016-06-30,12.982,48.40700000000001,10
002409,2016-09-30,12.982,51.287,10
002409,2016-12-31,12.982,50.487,10
002409,2017-03-31,13.878,53.80499999999999,10
002409,2017-04-21,13.878,53.791,10
002409,2017-06-30,13.878,53.791,10
002409,2017-09-30,13.878,53.791,10
002409,2017-12-31,13.878,49.44,10
002409,2018-03-31,13.725,50.20899999999999,10
002409,2018-06-30,13.725,48.92999999999999,10
002409,2018-09-30,13.725,48.753,10
002409,2018-12-31,13.725,48.974,10
002409,2019-03-31,15.207,51.69,10
002409,2019-06-30,13.582,54.733999999999995,10
002409,2019-09-30,13.582,44.361,10
002409,2019-12-31,14.182,47.20399999999999,10
002409,2020-03-31,10.986,44.522,10
002409,2020-06-30,10.584,33.78,10
002409,2020-09-30,10.584,34.18600000000001,10
002409,2020-12-31,10.584,36.078,10
002409,2021-03-31,10.44,36.35699999999999,10
002409,2021-06-30,8.983,37.976,10
002409,2021-09-30,8.983,35.174,10
002409,2021-12-31,8.015,34.376999999999995,10
002409,2022-03-31,8.219,36.516,10
002409,2022-06-30,8.219,36.834999999999994,10
002409,2022-09-30,8.219,36.656000000000006,10
002409,2022-12-31,8.219,36.641000000000005,10
002409,2023-03-31,8.219,36.238,10
002409,2023-06-30,8.219,33.459,10
002409,2023-09-30,8.219,32.753,10
002409,2023-12-31,8.219,31.457,10
002409,2024-03-31,8.219,34.986999999999995,10
002409,2024-06-30,8.219,34.230000000000004,10
002409,2024-09-30,8.219,33.039,10
002409,2024-12-31,8.219,31.607000000000003,10
002409,2025-03-31,8.219,30.765999999999995,10
002409,2025-06-30,8.219,30.115,10
002409,2025-09-30,8.219,27.758000000000006,10
002409,2025-12-31,8.219,27.929,10
002409,2026-03-31,8.219,25.986,10
300346,2012-09-30,6.579,32.698,10
300346,2012-12-31,6.579,28.222999999999995,10
300346,2013-03-31,3.983,17.795,10
300346,2013-06-30,6.71,35.954,10
300346,2013-09-30,10.085,37.022,10
300346,2013-12-31,9.714,35.527,10
300346,2014-03-31,4.439,25.135,10
300346,2014-06-30,8.37,37.867000000000004,10
300346,2014-09-30,8.494,27.429,10
300346,2014-12-31,8.277,23.064,10
300346,2015-03-31,7.691,23.087,10
300346,2015-06-30,5.41,22.33,10
300346,2015-09-30,26.132,53.24600000000001,10
300346,2015-12-31,26.132,58.645,10
300346,2016-03-31,25.325,56.411,10
300346,2016-06-30,19.232,51.352000000000004,10
300346,2016-09-30,19.232,54.837999999999994,10
300346,2016-12-31,19.106,56.124,10
300346,2017-03-31,19.091,58.144,10
300346,2017-06-30,17.978,56.300999999999995,10
300346,2017-09-30,17.331,58.51199999999999,10
300346,2017-12-31,13.928,60.105000000000004,10
300346,2018-03-31,14.092,61.19500000000001,10
300346,2018-06-30,13.549,59.852000000000004,10
300346,2018-09-30,13.595,59.574000000000005,10
300346,2018-12-31,13.171,54.434999999999995,10
300346,2019-03-31,12.962,48.647000000000006,10
300346,2019-06-30,12.89,45.757999999999996,10
300346,2019-09-30,12.89,42.155,10
300346,2019-12-31,12.89,39.257000000000005,10
300346,2020-03-31,12.761,38.5,10
300346,2020-06-30,12.761,34.767,10
300346,2020-09-30,12.785,31.864,10
300346,2020-12-31,12.581,33.92900000000001,10
300346,2021-03-31,12.471,34.012,10
300346,2021-06-30,12.471,37.55,10
300346,2021-09-30,11.3,33.093,10
300346,2021-12-31,11.3,28.162,10
300346,2022-03-31,10.834,27.795999999999996,10
300346,2022-06-30,10.942,27.992000000000004,10
300346,2022-09-30,10.938,28.159,10
300346,2022-12-31,10.938,27.808000000000003,10
300346,2023-03-31,10.935,27.307,10
300346,2023-06-21,10.935,26.612000000000002,10
300346,2023-06-30,10.935,26.612000000000002,10
300346,2023-09-30,10.927,27.02,10
300346,2023-12-31,10.927,26.595,10
300346,2024-03-31,10.928,26.306000000000004,10
300346,2024-06-30,10.935,25.324,10
300346,2024-09-30,10.935,26.078000000000003,10
300346,2024-12-31,10.26,24.892,10
300346,2025-03-31,10.26,24.334,10
300346,2025-06-30,10.26,25.093999999999998,10
300346,2025-09-30,10.269,22.534,10
300346,2025-12-31,10.269,22.555,10
300346,2026-03-31,10.177,23.374000000000002,10
300236,2011-06-30,1.744,10.662,10
300236,2011-09-30,8.0,29.996000000000002,10
300236,2011-12-31,8.0,28.522,10
300236,2012-03-31,8.279,27.305999999999997,10
300236,2012-06-30,8.156,28.415,10
300236,2012-09-30,8.14,30.274,10
300236,2012-12-31,8.14,28.997,10
300236,2013-03-31,8.605,27.1,10
300236,2013-06-30,9.392,32.582,10
300236,2013-09-30,2.804,19.863999999999997,10
300236,2013-12-31,5.234,25.363999999999997,10
300236,2014-03-31,6.394,30.705,10
300236,2014-06-30,29.904,81.007,10
300236,2014-09-30,28.73,76.627,10
300236,2014-12-31,25.972,72.38699999999999,10
300236,2015-03-31,25.972,71.324,10
300236,2015-06-30,25.972,71.227,10
300236,2015-09-30,25.954,69.02000000000001,10
300236,2015-12-31,25.954,67.926,10
300236,2016-03-31,24.232,63.541,10
300236,2016-06-30,23.79,63.641999999999996,10
300236,2016-09-30,23.79,59.59499999999999,10
300236,2016-12-31,21.57,58.066,10
300236,2017-03-31,21.175,57.001,10
300236,2017-06-30,21.679,56.583999999999996,10
300236,2017-09-30,21.679,57.627,10
300236,2017-12-31,20.232,57.309,10
300236,2018-03-31,20.216,57.07000000000001,10
300236,2018-06-30,20.216,55.211999999999996,10
300236,2018-09-30,20.218,55.363,10
300236,2018-12-31,20.218,55.36299999999999,10
300236,2019-03-31,20.218,55.041999999999994,10
300236,2019-06-30,20.213,55.082,10
300236,2019-09-30,20.213,52.205999999999996,10
300236,2019-12-31,20.198,49.415,10
300236,2020-03-31,19.469,50.80899999999999,10
300236,2020-06-30,19.469,47.308,10
300236,2020-09-30,19.469,48.75,10
300236,2020-12-31,19.469,46.208,10
300236,2021-03-31,19.469,45.123000000000005,10
300236,2021-05-18,19.406,44.910000000000004,10
300236,2021-06-30,19.406,44.7,10
300236,2021-09-30,19.406,44.76500000000001,10
300236,2021-12-31,17.981,44.696999999999996,10
300236,2022-03-31,17.981,44.870000000000005,10
300236,2022-04-26,17.981,44.929,10
300236,2022-06-30,17.96,44.577999999999996,10
300236,2022-09-30,13.415,42.619,10
300236,2022-12-31,13.432,37.583999999999996,10
300236,2023-03-31,13.297,39.543000000000006,10
300236,2023-06-30,13.369,40.418,10
300236,2023-09-30,12.579,38.912000000000006,10
300236,2023-12-31,12.822,38.506,10
300236,2024-03-31,13.518,38.449,10
300236,2024-06-30,13.462,38.922999999999995,10
300236,2024-09-30,13.625,39.622,10
300236,2024-12-31,13.63,39.268,10
300236,2025-03-31,13.63,38.977000000000004,10
300236,2025-06-30,13.609,39.202,10
300236,2025-09-30,13.609,39.428,10
300236,2025-12-31,13.618,40.396,10
300236,2026-03-31,13.618,42.213,10
605358,2020-09-30,1.181,4.19,10
605358,2020-12-31,4.019,15.277999999999999,10
605358,2021-03-31,4.476,15.286999999999999,10
605358,2021-06-30,4.019,17.918,10
605358,2021-09-30,9.666,34.351,10
605358,2021-12-31,9.666,31.822000000000003,10
605358,2022-03-31,9.665,30.519999999999996,10
605358,2022-06-30,7.617,25.46,10
605358,2022-09-30,6.807,25.576999999999998,10
605358,2022-12-31,6.723,25.097,10
605358,2023-03-31,6.593,24.736000000000004,10
605358,2023-06-30,6.243,25.200000000000003,10
605358,2023-09-30,17.409,40.915,10
605358,2023-12-31,17.409,40.269999999999996,10
605358,2024-02-05,17.409,40.344,10
605358,2024-02-19,17.409,40.184999999999995,10
605358,2024-03-31,17.409,40.031,10
605358,2024-06-30,17.551,39.488,10
605358,2024-09-20,17.551,39.916999999999994,10
605358,2024-09-30,17.551,40.132000000000005,10
605358,2024-12-31,17.551,38.994,10
605358,2025-03-31,17.551,37.878,10
605358,2025-06-30,17.551,37.288999999999994,10
605358,2025-09-30,17.551,35.61799999999999,10
605358,2025-12-31,17.551,36.004999999999995,10
605358,2026-03-31,17.551,36.139,10
002129,2007-06-30,2.5,10.505999999999998,10
002129,2007-09-30,4.333,16.448,10
002129,2007-12-31,4.078,14.975000000000001,10
002129,2008-03-31,4.078,15.321,10
002129,2008-06-30,43.771,56.756,10
002129,2008-09-30,42.541,56.39999999999999,10
002129,2008-12-31,40.534,52.69399999999999,10
002129,2009-03-31,39.045,48.23700000000001,10
002129,2009-06-30,38.27,42.565000000000005,10
002129,2009-09-30,37.686,42.322,10
002129,2009-12-31,35.057,41.779,10
002129,2010-03-31,34.016,45.184,10
002129,2010-06-30,33.481,54.416,10
002129,2010-09-30,31.991,51.672000000000004,10
002129,2010-12-31,30.732,52.60200000000001,10
002129,2011-03-31,29.835,51.482000000000006,10
002129,2011-06-30,45.166,71.70100000000002,10
002129,2011-09-30,45.166,71.941,10
002129,2011-12-31,45.521,68.297,10
002129,2012-03-31,45.521,69.229,10
002129,2012-06-30,45.521,69.31299999999999,10
002129,2012-09-30,45.521,71.305,10
002129,2012-12-31,45.521,72.73100000000001,10
002129,2013-03-31,45.521,72.209,10
002129,2013-06-30,45.55,71.70599999999999,10
002129,2013-09-30,45.55,70.31199999999998,10
002129,2013-12-31,45.493,67.57900000000001,10
002129,2014-03-31,45.493,61.35000000000001,10
002129,2014-06-30,45.493,60.54,10
002129,2014-09-30,45.493,59.389,10
002129,2014-12-31,44.084,58.65400000000001,10
002129,2015-03-31,44.084,55.51800000000001,10
002129,2015-06-30,41.147,51.83,10
002129,2015-09-30,33.834,49.598000000000006,10
002129,2015-12-31,32.18,51.587999999999994,10
002129,2016-03-31,32.632,51.023,10
002129,2016-06-30,32.632,51.023,10
002129,2016-09-30,32.632,51.023,10
002129,2016-12-31,28.338,49.931000000000004,10
002129,2017-03-31,28.338,49.931000000000004,10
002129,2017-06-30,28.338,49.931000000000004,10
002129,2017-09-30,28.338,49.931000000000004,10
002129,2017-12-31,28.338,45.678000000000004,10
002129,2018-03-31,28.338,45.554,10
002129,2018-06-30,28.338,45.672,10
002129,2018-09-30,28.338,45.361,10
002129,2018-12-31,28.338,46.39900000000001,10
002129,2019-03-31,28.338,43.988,10
002129,2019-06-30,28.338,44.956,10
002129,2019-09-30,27.926,43.169,10
002129,2019-12-31,27.925,43.333000000000006,10
002129,2020-03-31,27.925,47.257999999999996,10
002129,2020-06-30,27.925,46.916000000000004,10
002129,2020-09-30,27.926,46.992999999999995,10
002129,2020-12-31,27.926,44.718999999999994,10
002129,2021-03-31,27.563,43.071999999999996,10
002129,2021-06-18,27.563,40.857,10
002129,2021-06-30,27.578,41.1,10
002129,2021-09-30,27.242,40.27600000000001,10
002129,2021-12-31,27.242,39.330000000000005,10
002129,2022-03-31,28.114,40.65200000000001,10
002129,2022-06-30,27.399,40.169,10
002129,2022-09-30,27.399,39.756,10
002129,2022-12-31,27.389,40.142,10
002129,2023-03-01,27.389,39.62,10
002129,2023-03-31,27.389,40.23799999999999,10
002129,2023-06-30,27.387,40.22700000000001,10
002129,2023-09-30,27.385,40.723000000000006,10
002129,2023-10-25,27.385,40.806000000000004,10
002129,2023-12-31,27.385,41.175,10
002129,2024-03-31,27.385,39.08599999999999,10
002129,2024-06-30,27.383,38.513999999999996,10
002129,2024-09-30,27.383,40.391999999999996,10
002129,2024-12-31,27.383,38.714000000000006,10
002129,2025-03-31,27.383,39.037000000000006,10
002129,2025-06-30,27.383,39.632,10
002129,2025-09-30,27.383,40.275,10
002129,2025-12-31,27.385,38.434000000000005,10
002129,2026-03-31,27.385,37.445,10
300567,2016-12-31,7.334,27.843000000000004,10
300567,2017-03-31,7.95,29.335,10
300567,2017-06-30,9.9,31.927,10
300567,2017-09-30,9.9,41.32700000000001,10
300567,2017-12-31,19.68,51.589,10
300567,2018-03-31,16.72,47.153,10
300567,2018-06-30,13.46,42.11099999999999,10
300567,2018-09-30,10.985,41.93299999999999,10
300567,2018-12-31,10.668,40.474999999999994,10
300567,2019-03-31,9.8,39.165,10
300567,2019-06-30,8.548,34.027,10
300567,2019-09-30,8.199,29.086,10
300567,2019-12-31,10.958,36.599999999999994,10
300567,2020-03-31,10.742,37.650999999999996,10
300567,2020-06-30,10.668,37.812,10
300567,2020-09-30,10.589,34.56399999999999,10
300567,2020-12-31,10.589,29.561,10
300567,2021-03-31,9.601,30.063,10
300567,2021-06-30,9.601,28.712000000000003,10
300567,2021-09-30,9.601,31.712000000000003,10
300567,2021-12-31,8.102,34.542,10
300567,2022-03-16,8.477,32.792,10
300567,2022-03-31,8.477,33.265,10
300567,2022-06-30,8.477,32.979,10
300567,2022-09-30,8.475,33.68599999999999,10
300567,2022-12-31,8.475,33.702,10
300567,2023-03-31,8.472,32.046,10
300567,2023-06-30,8.472,30.733,10
300567,2023-09-30,8.477,30.721000000000004,10
300567,2023-12-31,8.477,31.173,10
300567,2024-02-02,8.478,33.017,10
300567,2024-03-31,8.478,32.708999999999996,10
300567,2024-06-30,8.601,29.007,10
300567,2024-09-30,8.675,30.286,10
300567,2024-12-31,8.644,31.992,10
300567,2025-03-31,8.669,30.241,10
300567,2025-06-30,8.669,30.328,10
300567,2025-09-30,9.923,34.711999999999996,10
300567,2025-12-31,9.923,34.93800000000001,10
300567,2026-03-31,9.923,34.62799999999999,10
002837,2016-12-31,0.208,0.276,10
002837,2017-03-31,3.226,10.944,10
002837,2017-06-30,1.041,6.463999999999999,10
002837,2017-07-25,1.095,6.3709999999999996,10
002837,2017-09-30,1.095,6.3709999999999996,10
002837,2017-12-31,21.527,31.586000000000002,10
002837,2018-03-31,21.527,32.214,10
002837,2018-06-30,18.245,30.947,10
002837,2018-09-30,15.101,27.329,10
002837,2018-12-31,11.958,28.524,10
002837,2019-03-31,11.105,25.201999999999998,10
002837,2019-06-30,9.998,25.947,10
002837,2019-09-30,7.389,18.248000000000005,10
002837,2019-12-31,37.564,52.059,14
002837,2020-03-31,37.564,60.588,10
002837,2020-06-30,36.328,58.769000000000005,10
002837,2020-09-30,36.328,49.74600000000001,10
002837,2020-12-31,36.328,50.23499999999999,10
002837,2021-03-31,34.684,48.190999999999995,10
002837,2021-06-30,33.929,48.076,10
002837,2021-09-30,33.762,48.840999999999994,10
002837,2021-12-31,33.726,49.256,10
002837,2022-03-31,33.392,50.04000000000001,10
002837,2022-06-30,31.451,48.165,10
002837,2022-09-30,31.451,46.31499999999999,10
002837,2022-12-31,31.57,45.341,10
002837,2023-03-31,30.068,44.82299999999999,10
002837,2023-06-30,30.068,48.32499999999999,10
002837,2023-09-30,29.919,54.754000000000005,10
002837,2023-12-31,29.991,55.582,10
002837,2024-03-31,29.901,52.291,10
002837,2024-06-30,29.341,52.644,10
002837,2024-09-30,29.201,51.42,10
002837,2024-12-31,29.124,52.044,10
002837,2025-03-31,29.124,50.308,10
002837,2025-06-30,29.08,47.269999999999996,10
002837,2025-09-30,28.819,42.98499999999999,10
002837,2025-12-31,28.98,41.467,10
002837,2026-03-31,28.789,41.804,10
002335,2010-03-31,3.946,15.546,10
002335,2010-06-30,3.323,21.988999999999997,10
002335,2010-09-30,4.357,23.554000000000002,10
002335,2010-12-31,4.622,26.117,10
002335,2011-03-31,5.65,23.915,10
002335,2011-06-30,5.65,25.104000000000003,10
002335,2011-09-30,5.392,24.261,10
002335,2011-12-31,5.472,26.159000000000002,10
002335,2012-03-31,5.472,24.449,10
002335,2012-06-30,5.248,22.018,10
002335,2012-09-30,5.279,24.157,10
002335,2012-12-31,5.168,23.68,10
002335,2013-03-31,47.702,69.70599999999999,10
002335,2013-06-30,47.641,66.061,10
002335,2013-09-30,47.641,70.82100000000001,10
002335,2013-12-31,47.635,71.892,10
002335,2014-03-31,47.073,69.20299999999999,10
002335,2014-06-30,47.099,66.96099999999998,10
002335,2014-09-30,47.099,68.67399999999999,10
002335,2014-12-31,47.086,69.702,10
002335,2015-03-31,47.086,74.18799999999999,10
002335,2015-06-30,47.069,72.081,10
002335,2015-09-30,47.091,66.27499999999999,10
002335,2015-12-31,46.875,72.152,10
002335,2016-03-31,46.859,68.766,10
002335,2016-06-30,46.55,68.12200000000001,10
002335,2016-09-30,46.546,64.795,10
002335,2016-12-15,46.558,64.739,10
002335,2016-12-31,46.354,64.456,10
002335,2017-03-31,46.056,63.667,10
002335,2017-06-30,37.42,66.026,10
002335,2017-09-30,38.59,63.542,10
002335,2017-12-31,38.403,63.221999999999994,10
002335,2018-03-31,38.35,63.117,10
002335,2018-06-30,38.248,60.497,10
002335,2018-09-30,38.246,59.284000000000006,10
002335,2018-12-31,38.242,58.899,10
002335,2019-03-31,38.242,57.442,10
002335,2019-06-30,38.644,59.032999999999994,10
002335,2019-09-30,38.644,58.945,10
002335,2019-12-31,38.244,57.046,10
002335,2020-03-31,38.244,54.185,10
002335,2020-06-30,24.504,52.46,10
002335,2020-09-30,23.054,51.43299999999999,10
002335,2020-12-31,23.045,51.656,10
002335,2021-03-31,23.045,51.662000000000006,10
002335,2021-06-30,22.945,49.330000000000005,10
002335,2021-09-30,22.945,43.74799999999999,10
002335,2021-12-31,22.959,43.908,10
002335,2022-03-31,22.959,41.154,10
002335,2022-06-30,22.895,37.055,10
002335,2022-09-30,22.895,39.145,10
002335,2022-12-31,22.919,43.00300000000001,10
002335,2023-03-31,22.919,42.717,10
002335,2023-06-30,22.717,39.912000000000006,10
002335,2023-09-30,22.717,38.419,10
002335,2023-12-31,22.717,37.984,10
002335,2024-03-31,23.037,36.125,10
002335,2024-06-30,23.064,36.924,10
002335,2024-09-30,23.064,36.208999999999996,10
002335,2024-12-31,23.064,36.400999999999996,10
002335,2025-03-31,20.613,34.429,10
002335,2025-06-30,20.332,33.095000000000006,10
002335,2025-09-30,20.332,36.037,10
002335,2025-12-31,20.333,33.720000000000006,10
002335,2026-03-31,20.333,32.183,10
600406,2003-12-31,4.888,22.396,10
600406,2004-06-30,4.167,28.588,10
600406,2004-09-30,4.968,29.413,10
600406,2004-12-31,4.968,35.205000000000005,10
600406,2005-03-31,7.703,39.838,10
600406,2005-06-30,10.207,42.315999999999995,10
600406,2005-09-30,5.928,36.833000000000006,10
600406,2005-12-31,5.127,38.035,10
600406,2006-03-31,5.972,33.373,10
600406,2006-06-30,5.22,29.809,10
600406,2006-09-30,6.196,36.185,10
600406,2006-12-31,6.196,39.89,10
600406,2007-03-31,5.106,35.861,10
600406,2007-06-30,5.95,35.861,10
600406,2007-09-30,7.449,39.862,10
600406,2007-12-31,8.536,47.577999999999996,10
600406,2008-03-31,8.536,46.184,10
600406,2008-06-30,8.536,45.083,10
600406,2008-09-30,8.536,45.601,10
600406,2008-12-31,14.582,49.43899999999999,10
600406,2009-03-31,14.582,50.865999999999985,10
600406,2009-06-30,16.235,47.33399999999999,10
600406,2009-09-30,16.235,41.013,10
600406,2009-12-31,36.286,61.142999999999994,10
600406,2010-03-31,36.286,62.304,10
600406,2010-06-30,36.286,63.748,10
600406,2010-09-30,36.286,62.721000000000004,10
600406,2010-12-31,36.286,62.288,10
600406,2011-03-31,36.286,59.961,10
600406,2011-06-30,36.286,59.817,10
600406,2011-09-30,36.286,59.546,10
600406,2011-12-31,35.246,54.65899999999999,10
600406,2012-03-31,35.246,54.403999999999996,10
600406,2012-06-30,35.246,53.13000000000001,10
600406,2012-09-30,35.246,50.286,10
600406,2012-12-31,37.245,49.95499999999999,10
600406,2013-03-31,37.245,51.65899999999999,10
600406,2013-06-30,37.245,50.88999999999999,10
600406,2013-09-30,37.245,49.281,10
600406,2013-12-31,37.245,48.09799999999999,10
600406,2014-03-31,37.245,49.382,10
600406,2014-06-30,37.245,48.026999999999994,10
600406,2014-09-30,37.245,47.509,10
600406,2014-12-31,37.245,46.80899999999999,10
600406,2015-03-31,37.245,45.412,10
600406,2015-06-30,35.046,43.986,10
600406,2015-09-30,35.046,48.772999999999996,16
600406,2015-12-31,35.046,45.828,10
600406,2016-03-31,35.046,47.414,10
600406,2016-06-30,35.046,47.202,10
600406,2016-09-30,35.046,46.477000000000004,10
600406,2016-12-28,35.046,45.05499999999999,10
600406,2016-12-31,35.046,45.05499999999999,10
600406,2017-03-31,35.046,45.05499999999999,10
600406,2017-06-30,35.046,45.545,10
600406,2017-09-30,35.046,47.443000000000005,10
600406,2017-12-31,35.046,49.803999999999995,10
600406,2018-03-31,35.046,53.681999999999995,10
600406,2018-06-30,35.046,56.01700000000001,10
600406,2018-09-30,35.046,54.374,10
600406,2018-12-31,39.019,60.957,10
600406,2019-03-31,39.019,62.26199999999999,10
600406,2019-06-30,33.944,61.93299999999999,10
600406,2019-09-30,33.944,63.561,10
600406,2019-12-31,33.944,63.851,10
600406,2020-03-31,33.944,62.547,10
600406,2020-06-30,33.944,65.69,10
600406,2020-09-30,33.944,67.42399999999999,10
600406,2020-12-31,52.213,80.272,10
600406,2021-03-31,52.105,81.354,10
600406,2021-06-30,52.105,81.877,10
600406,2021-09-30,52.105,81.904,10
600406,2021-12-31,52.105,79.78699999999999,10
600406,2022-03-31,51.999,82.478,10
600406,2022-06-30,51.999,83.42499999999998,10
600406,2022-09-30,51.999,83.591,10
600406,2022-12-31,51.999,82.73,10
600406,2023-03-31,51.896,83.701,10
600406,2023-06-30,51.896,83.451,10
600406,2023-09-30,51.896,83.59100000000001,10
600406,2023-10-19,51.896,83.571,10
600406,2023-12-31,51.896,83.098,10
600406,2024-03-31,51.795,83.11999999999999,10
600406,2024-06-30,51.795,81.055,10
600406,2024-09-30,51.795,81.744,10
600406,2024-12-31,51.795,81.42399999999999,10
600406,2025-03-31,51.718,80.61800000000001,10
600406,2025-04-14,51.718,81.221,10
600406,2025-06-30,57.158,81.006,10
600406,2025-09-30,57.158,76.94999999999999,10
600406,2025-12-31,57.158,75.90299999999999,10
600406,2026-03-31,57.074,75.425,10
600900,2003-12-31,3.165,25.832,18
600900,2004-06-30,2.238,14.844999999999999,11
600900,2004-09-30,2.522,16.017,10
600900,2004-12-31,2.295,16.712,10
600900,2005-03-31,2.494,17.903000000000002,10
600900,2005-06-17,2.75,17.298,10
600900,2005-06-30,2.75,17.298,10
600900,2005-09-30,2.501,9.321,5
600900,2005-12-31,2.885,17.215999999999998,10
600900,2006-03-31,2.391,16.144000000000002,10
600900,2006-06-30,2.523,15.299999999999999,10
600900,2006-09-30,6.178,29.823,10
600900,2006-12-31,4.695,24.712999999999997,10
600900,2007-03-31,4.695,24.274,10
600900,2007-06-30,3.908,19.226,10
600900,2007-09-30,21.117,40.013000000000005,10
600900,2007-12-31,27.275,43.99,10
600900,2008-03-31,27.275,44.791,10
600900,2008-06-30,27.275,44.843,10
600900,2008-09-30,27.275,44.843,10
600900,2008-12-31,27.275,44.843,10
600900,2009-03-31,27.275,44.843,10
600900,2009-06-30,27.275,43.445,10
600900,2009-09-30,27.48,42.523999999999994,10
600900,2009-12-31,28.236,43.425999999999995,10
600900,2010-03-31,31.542,46.54,10
600900,2010-06-30,31.756,46.829,10
600900,2010-09-30,32.089,47.493,10
600900,2010-12-31,34.063,49.32,10
600900,2011-03-31,34.345,50.138,10
600900,2011-06-30,36.372,51.599,10
600900,2011-09-30,38.906,54.056999999999995,10
600900,2011-12-31,40.046,55.284,10
600900,2012-03-31,40.142,55.427,10
600900,2012-06-30,40.145,55.71500000000001,10
600900,2012-09-30,40.145,55.922000000000004,10
600900,2012-12-31,54.848,66.919,10
600900,2013-03-31,54.848,67.225,10
600900,2013-06-30,54.848,67.353,10
600900,2013-09-30,54.848,68.00099999999999,10
600900,2013-12-31,54.848,67.205,10
600900,2014-03-31,54.848,67.38,10
600900,2014-06-30,54.848,67.66499999999999,10
600900,2014-09-30,54.848,67.919,10
600900,2014-12-31,54.848,67.589,10
600900,2015-03-31,54.848,68.24199999999999,10
600900,2015-06-30,52.619,68.476,10
600900,2015-09-30,52.619,68.476,10
600900,2015-12-31,52.619,70.207,10
600900,2016-03-31,52.619,70.87799999999999,10
600900,2016-06-30,52.619,70.89099999999999,10
600900,2016-09-30,52.619,72.391,10
600900,2016-12-31,43.589,68.84799999999998,10
600900,2017-03-31,43.589,70.831,10
600900,2017-06-30,36.922,75.888,10
600900,2017-09-30,36.922,78.66199999999999,10
600900,2017-12-31,36.922,80.21199999999999,10
600900,2018-03-31,36.922,80.80499999999999,10
600900,2018-06-30,36.922,82.19099999999999,10
600900,2018-09-30,36.922,81.835,10
600900,2018-12-31,36.922,81.19999999999999,10
600900,2019-03-31,36.922,81.80199999999998,10
600900,2019-06-30,57.919,87.09899999999999,10
600900,2019-09-30,57.919,87.328,10
600900,2019-12-31,57.919,87.435,10
600900,2020-03-31,57.919,87.594,10
600900,2020-06-30,57.919,87.87700000000001,10
600900,2020-09-30,56.141,86.322,10
600900,2020-12-31,55.994,85.911,10
600900,2021-03-31,55.723,83.25800000000001,10
600900,2021-06-30,55.429,83.05000000000001,10
600900,2021-09-30,55.151,83.55900000000001,10
600900,2021-11-26,55.018,83.918,10
600900,2021-12-31,55.017,84.29100000000001,10
